"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Davis, Noah","663562","COL","2024","adj_xhr","25.55",0,4,0,"0","3",2.7,"0.3"
"Matzek, Tyler","554431","ATL","2024","adj_xhr","24.7",1,3,0,"0","3",2.7,"0.3"
"Bubic, Kris","663460","KC","2024","adj_xhr","24.57",1,2,1,"33.3","3",2.7,"0.3"
"Roberts, Ethan","681799","CHC","2024","adj_xhr","23.66",1,2,1,"33.3","3",2.8,"0.2"
"Fleming, Josh","676596","PIT","2024","adj_xhr","22.94",1,1,2,"66.7","3",2.9,"0.1"
"Senzatela, Antonio","622608","COL","2024","adj_xhr","23.37",0,3,1,"33.3","3",2.9,"0.1"
"Bolton, Cody","675989","SEA","2024","adj_xhr","23.46",1,2,1,"33.3","3",2.9,"0.1"
"Bender, Anthony","669622","MIA","2024","adj_xhr","21.86",3,3,2,"66.7","3",4.2,"-1.2"
"Sauer, Matt","669422","KC","2024","adj_xhr","23.12",4,1,1,"33.3","3",2.3,"0.7"
"Vest, Will","676684","DET","2024","adj_xhr","24.21",5,4,0,"0","3",3.3,"-0.3"
"Williams, Trevor","592866","WSH","2024","adj_xhr","24",5,3,1,"33.3","3",3.5,"-0.5"
"Cosgrove, Tom","676680","SD","2024","adj_xhr","22.05",1,2,1,"33.3","3",2.9,"0.1"
"Baker, Bryan","641329","BAL","2024","adj_xhr","23.96",4,2,0,"0","3",1.9,"1.1"
"Waldrep, Hurston","694462","ATL","2024","adj_xhr","25.51",1,1,2,"66.7","3",3,"0.0"
"Petersen, Michael","656848","MIA","2024","adj_xhr","23.86",1,2,1,"33.3","3",3,"0.0"
"Saucedo, Tayler","642048","SEA","2024","adj_xhr","22.7",1,3,0,"0","3",3,"0.0"
"Campbell, Isaiah","663462","BOS","2024","adj_xhr","26.48",0,2,2,"66.7","3",3.2,"-0.2"
"Castro, Miguel","612434","AZ","2024","adj_xhr","23.46",0,1,3,"100","3",3.3,"-0.3"
"Thompson, Keegan","624522","CHC","2024","adj_xhr","23.91",0,3,1,"33.3","3",3.5,"-0.5"
"Crouse, Hans","668968","LAA","2024","adj_xhr","20.81",0,4,1,"50","2",3.8,"-1.8"
"Varland, Gus","681402","CWS","2024","adj_xhr","23.88",1,2,1,"50","2",2,"0.0"
"Hamilton, Ian","641656","NYY","2024","adj_xhr","27.03",2,1,1,"50","2",2,"0.0"
"Brzykcy, Zach","694350","WSH","2024","adj_xhr","25.47",2,2,0,"0","2",1.8,"0.2"
"Hill, Tim","657612","NYY","2024","adj_xhr","25.03",2,2,0,"0","2",1.6,"0.4"
"Teng, Kai-Wei","678906","SF","2024","adj_xhr","29.27",2,2,0,"0","2",1.4,"0.6"
"Martinez, Justin","679885","AZ","2024","adj_xhr","22.63",3,0,1,"50","2",1.3,"0.7"
"Senga, Kodai","673540","NYM","2024","adj_xhr","24.61",3,0,1,"50","2",1.2,"0.8"
"Roycroft, Chris","688297","STL","2024","adj_xhr","22.16",3,2,1,"50","2",2.5,"-0.5"
"Bradish, Kyle","680694","BAL","2024","adj_xhr","24.85",2,3,1,"50","2",3.1,"-1.1"
"Stewart, Brock","592779","MIN","2024","adj_xhr","23.92",3,1,0,"0","2",0.8,"1.2"
"Hanifee, Brenan","669724","DET","2024","adj_xhr","23.65",4,2,1,"50","2",2.4,"-0.4"
"Nance, Tommy","667297","TOR","2024","adj_xhr","22.02",4,3,0,"0","2",2,"0.0"
"Smith, Cade","671922","CLE","2024","adj_xhr","23.94",1,5,2,"100","2",5,"-3.0"
"Kelly, Michael","547184","ATH","2024","adj_xhr","21.75",0,1,2,"100","2",2.7,"-0.7"
"Bermúdez, Jonathan","642834","MIA","2024","adj_xhr","21.7",0,3,0,"0","2",2.5,"-0.5"
"Jacob, Alek","689690","SD","2024","adj_xhr","22.05",0,2,1,"50","2",2.5,"-0.5"
"Parsons, Wes","641149","CLE","2024","adj_xhr","24.06",0,3,0,"0","2",2.5,"-0.5"
"Borucki, Ryan","621366","PIT","2024","adj_xhr","25.8",0,2,1,"50","2",2.4,"-0.4"
"Gose, Anthony","543238","CLE","2024","adj_xhr","23.97",0,2,1,"50","2",2.4,"-0.4"
"Salazar, Eduardo","674285","WSH","2024","adj_xhr","24.22",0,2,1,"50","2",2.3,"-0.3"
"Festa, Matt","670036","TEX","2024","adj_xhr","26.86",0,2,1,"50","2",2.3,"-0.3"
"Burke, Sean","680732","CWS","2024","adj_xhr","24.97",0,3,0,"0","2",2.2,"-0.2"
"Dunshee, Parker","670161","ATL","2024","adj_xhr","27.43",0,2,1,"50","2",2.2,"-0.2"
"Gillaspie, Logan","670810","SD","2024","adj_xhr","21.59",1,0,2,"100","2",2.2,"-0.2"
"Tate, Dillon","622253","TOR","2024","adj_xhr","24.35",1,1,1,"50","2",2.2,"-0.2"
"Bush, Ky","681066","CWS","2024","adj_xhr","22.52",1,1,1,"50","2",2.1,"-0.1"
"García, Deivi","665620","CWS","2024","adj_xhr","25.82",1,1,1,"50","2",2.1,"-0.1"
"Smith, Drew","622098","NYM","2024","adj_xhr","24.62",1,2,0,"0","2",2.1,"-0.1"
"Andriese, Matt","542882","MIA","2024","adj_xhr","25.93",1,1,1,"50","2",2,"0.0"
"Bachar, Lake","669199","MIA","2024","adj_xhr","25.41",0,3,0,"0","2",2,"0.0"
"Heasley, Jonathan","669169","BAL","2024","adj_xhr","25.83",1,0,2,"100","2",2,"0.0"
"Wingenter, Trey","622259","CHC","2024","adj_xhr","24.29",0,3,0,"0","2",2,"0.0"
"Madden, Ty","680744","DET","2024","adj_xhr","25.64",1,1,1,"50","2",1.9,"0.1"
"Frías, Luis","666818","TOR","2024","adj_xhr","23.37",1,2,0,"0","2",1.9,"0.1"
"Young, Alex","622065","NYM","2024","adj_xhr","22.89",0,2,1,"50","2",1.8,"0.2"
"Gómez, Yoendrys","672782","NYY","2024","adj_xhr","20.72",1,2,0,"0","2",1.7,"0.3"
"Bazardo, Eduard","660825","SEA","2024","adj_xhr","23.76",1,1,1,"50","2",1.7,"0.3"
"Gray, Josiah","680686","WSH","2024","adj_xhr","21.66",1,1,1,"50","2",1.6,"0.4"
"Lopez, Jacob","682052","TB","2024","adj_xhr","22.68",2,1,0,"0","2",1,"1.0"
"Kershaw, Clayton","477132","LAD","2024","adj_xhr","25.25",2,1,0,"0","2",0.8,"1.2"
"Miller, Ryan","668943","LAA","2024","adj_xhr","25.26",1,1,0,"0","2",0.7,"1.3"
"Henriquez, Edgardo","683618","LAD","2024","adj_xhr","26.17",1,1,0,"0","2",0.9,"1.1"
"Adon, Joan","672851","WSH","2024","adj_xhr","24.37",1,1,0,"0","2",0.9,"1.1"
"Beck, Tristan","663941","SF","2024","adj_xhr","21.58",0,2,0,"0","2",0.9,"1.1"
"Neely, Jack","680891","CHC","2024","adj_xhr","21.84",1,0,1,"50","2",1.1,"0.9"
"Beede, Tyler","595881","CLE","2024","adj_xhr","25.03",0,2,0,"0","2",1.1,"0.9"
"Mena, Cristian","691441","AZ","2024","adj_xhr","24.08",0,2,0,"0","2",1.2,"0.8"
"Williams, Devin","642207","MIL","2024","adj_xhr","21.63",0,2,0,"0","2",1.2,"0.8"
"Nelson, Kyle","669459","AZ","2024","adj_xhr","22.67",1,0,1,"50","2",1.2,"0.8"
"Pinto, Ricardo","620982","PHI","2024","adj_xhr","26.06",0,2,0,"0","2",1.3,"0.7"
"Hill, Jaden","677955","COL","2024","adj_xhr","23.33",0,2,0,"0","2",1.4,"0.6"
"Pint, Riley","666207","COL","2024","adj_xhr","25.31",0,1,1,"50","2",1.4,"0.6"
"Bummer, Aaron","607481","ATL","2024","adj_xhr","23.74",0,2,0,"0","2",1.5,"0.5"
"Speier, Gabe","642100","SEA","2024","adj_xhr","21",0,2,0,"0","2",1.6,"0.4"
"Uceta, Edwin","670955","TB","2024","adj_xhr","23.1",0,1,1,"50","2",1.7,"0.3"
"Díaz, Jhonathan","646242","SEA","2024","adj_xhr","22.06",0,2,0,"0","2",1.7,"0.3"
"Berroa, Prelander","672860","CWS","2024","adj_xhr","22.41",0,1,1,"50","2",1.7,"0.3"
"Zulueta, Yosver","691172","CIN","2024","adj_xhr","26.9",0,2,0,"0","2",1.7,"0.3"
"Lazar, Max","676661","PHI","2024","adj_xhr","21.68",0,2,0,"0","2",1.8,"0.2"
"Kilian, Caleb","668873","CHC","2024","adj_xhr","22.7",0,2,0,"0","2",1.8,"0.2"
"Halvorsen, Seth","678020","COL","2024","adj_xhr","21.93",0,1,1,"50","2",1.9,"0.1"
"Curtiss, John","595928","COL","2024","adj_xhr","24.15",0,2,0,"0","2",1.9,"0.1"
"Blewett, Scott","656240","MIN","2024","adj_xhr","23.74",0,1,1,"50","2",1.9,"0.1"
"Legumina, Casey","668984","CIN","2024","adj_xhr","23.66",0,1,1,"50","2",1.9,"0.1"
"Carasiti, Matt","571539","COL","2024","adj_xhr","28.16",0,1,1,"50","2",2,"0.0"
"Bruján, Vidal","660644","MIA","2024","adj_xhr","21.39",0,1,1,"50","2",2,"0.0"
"Newcomb, Sean","656794","ATH","2024","adj_xhr","25.85",0,0,2,"100","2",2,"0.0"
"O'Brien, Riley","676617","STL","2024","adj_xhr","25.68",0,1,1,"50","2",2,"0.0"
"Winn, Cole","668390","TEX","2024","adj_xhr","25.58",0,1,1,"50","2",2,"0.0"
"Gasser, Robert","688107","MIL","2024","adj_xhr","25.12",0,1,1,"50","2",2,"0.0"
"Stubbs, Garrett","596117","PHI","2024","adj_xhr","23.65",0,0,2,"100","2",2,"0.0"
"Jiménez, Joe","641729","ATL","2024","adj_xhr","22.91",6,2,1,"50","2",2.3,"-0.3"
"Herget, Jimmy","623474","ATL","2024","adj_xhr","22.12",1,1,2,"100","2",2.8,"-0.8"
"Poteet, Cody","547001","NYY","2024","adj_xhr","22.06",0,4,0,"0","2",2.8,"-0.8"
"Otañez, Michel","671305","ATH","2024","adj_xhr","27.07",1,3,0,"0","2",2.6,"-0.6"
"Henriquez, Ronny","678692","MIN","2024","adj_xhr","24.2",1,2,1,"50","2",2.5,"-0.5"
"Brazobán, Huascar","623211","NYM","2024","adj_xhr","23.78",0,4,0,"0","2",2.3,"-0.3"
"Strider, Spencer","675911","ATL","2024","adj_xhr","20.65",1,3,0,"0","2",2.1,"-0.1"
"Hodge, Porter","687863","CHC","2024","adj_xhr","22.67",2,2,0,"0","2",2.1,"-0.1"
"Aldegheri, Sam","691951","LAA","2024","adj_xhr","23.47",1,3,0,"0","2",2,"0.0"
"Bigge, Hunter","685801","TB","2024","adj_xhr","23.87",4,1,0,"0","2",1.4,"0.6"
"Ryan, Ryder","656924","PIT","2024","adj_xhr","22.98",2,3,0,"0","2",1.5,"0.5"
"Roupp, Landen","694738","SF","2024","adj_xhr","21.49",3,1,1,"50","2",1.7,"0.3"
"Avila, Nick","687014","SF","2024","adj_xhr","24.03",2,2,1,"50","2",1.9,"0.1"
"Cobb, Alex","502171","CLE","2024","adj_xhr","23.82",2,2,1,"50","2",2.2,"-0.2"
"Means, John","607644","BAL","2024","adj_xhr","20.86",2,2,1,"50","2",2.5,"-0.5"
"Ashby, Aaron","676879","MIL","2024","adj_xhr","23.95",2,2,1,"50","2",2.8,"-0.8"
"Herrin, Tim","682120","CLE","2024","adj_xhr","28.28",1,2,2,"100","2",2.9,"-0.9"
"Peralta, Sammy","671111","CWS","2024","adj_xhr","23.99",1,2,2,"100","2",3.1,"-1.1"
"Busenitz, Alan","641427","CIN","2024","adj_xhr","22.16",0,0,1,"100","1",1,"0.0"
"Rocker, Kumar","677958","TEX","2024","adj_xhr","24.71",0,1,0,"0","1",0.4,"0.6"
"Rortvedt, Ben","666163","TB","2024","adj_xhr","23.17",0,1,0,"0","1",0.5,"0.5"
"Stephens, Jackson","623451","ATL","2024","adj_xhr","23.24",0,1,0,"0","1",0.5,"0.5"
"Walker, Josh","677020","NYM","2024","adj_xhr","23.44",0,1,0,"0","1",0.6,"0.4"
"Marte, José","665896","LAA","2024","adj_xhr","28.13",0,1,0,"0","1",0.6,"0.4"
"Mushinski, Parker","656786","HOU","2024","adj_xhr","25.37",0,1,0,"0","1",0.6,"0.4"
"Bickford, Phil","641360","NYY","2024","adj_xhr","26.66",0,1,0,"0","1",0.6,"0.4"
"Dobnak, Randy","677976","MIN","2024","adj_xhr","22.2",0,1,0,"0","1",0.7,"0.3"
"Wantz, Andrew","681806","LAA","2024","adj_xhr","23.54",0,1,0,"0","1",0.7,"0.3"
"Sborz, Josh","622250","TEX","2024","adj_xhr","24.97",1,0,1,"100","1",1.1,"-0.1"
"Logue, Zach","656657","LAD","2024","adj_xhr","27.09",0,1,0,"0","1",0.7,"0.3"
"Koch, Matt","571863","COL","2024","adj_xhr","22.24",0,1,0,"0","1",0.7,"0.3"
"Mederos, Victor","682989","LAA","2024","adj_xhr","25.93",0,1,0,"0","1",0.7,"0.3"
"Robert, Daniel","642016","TEX","2024","adj_xhr","22.09",0,1,0,"0","1",0.8,"0.2"
"McCann, James","543510","BAL","2024","adj_xhr","23.52",0,1,0,"0","1",0.8,"0.2"
"Hartwig, Grant","701643","NYM","2024","adj_xhr","19.14",0,1,0,"0","1",0.8,"0.2"
"Garrett, Amir","607237","LAA","2024","adj_xhr","24.64",0,1,0,"0","1",0.9,"0.1"
"Villalobos, Eli","681871","MIA","2024","adj_xhr","24.65",0,1,0,"0","1",0.9,"0.1"
"McDermott, Chayce","694646","BAL","2024","adj_xhr","23.67",0,1,0,"0","1",0.9,"0.1"
"Lucchesi, Joey","664192","NYM","2024","adj_xhr","21.87",1,1,0,"0","1",1.1,"-0.1"
"O'Loughlin, Jack","672552","ATH","2024","adj_xhr","25.9",0,1,0,"0","1",0.9,"0.1"
"Kitchen, Austin","685116","MIA","2024","adj_xhr","22.3",0,1,0,"0","1",0.9,"0.1"
"Foster, Matt","641582","CWS","2024","adj_xhr","21.53",0,1,0,"0","1",0.9,"0.1"
"Maile, Luke","571912","CIN","2024","adj_xhr","23.5",1,1,0,"0","1",1.1,"-0.1"
"Herget, Kevin","643361","MIL","2024","adj_xhr","24.52",1,0,1,"100","1",1.1,"-0.1"
"deGrom, Jacob","594798","TEX","2024","adj_xhr","23.39",0,1,0,"0","1",0.9,"0.1"
"Krook, Matt","640454","BAL","2024","adj_xhr","22.57",0,0,1,"100","1",1,"0.0"
"Veneziano, Anthony","685107","MIA","2024","adj_xhr","25.54",0,0,1,"100","1",1,"0.0"
"Headrick, Brent","687396","MIN","2024","adj_xhr","22.94",0,0,1,"100","1",1,"0.0"
"Gutierrez, Vladimir","661269","MIA","2024","adj_xhr","25.84",0,0,1,"100","1",1,"0.0"
"Warren, Austin","681810","SF","2024","adj_xhr","32.17",0,0,1,"100","1",1,"0.0"
"Altavilla, Dan","656186","KC","2024","adj_xhr","23.01",0,0,1,"100","1",1,"0.0"
"Burrows, Mike","681347","PIT","2024","adj_xhr","29.06",0,0,1,"100","1",1,"0.0"
"McKinstry, Zach","656716","DET","2024","adj_xhr","24.65",0,0,1,"100","1",1,"0.0"
"Kelly, Casey","543391","CIN","2024","adj_xhr","23.95",0,0,1,"100","1",1,"0.0"
"White, Owen","669391","TEX","2024","adj_xhr","25.41",0,1,0,"0","1",0.4,"0.6"
"Johnson, Seth","686751","PHI","2024","adj_xhr","22.59",0,0,1,"100","1",1,"0.0"
"Hicks, Aaron","543305","LAA","2024","adj_xhr","24.72",0,1,0,"0","1",1,"0.0"
"Vespi, Nick","663989","BAL","2024","adj_xhr","23.24",0,0,1,"100","1",1,"0.0"
"Rivera, Emmanuel","656896","BAL","2024","adj_xhr","25.24",0,0,1,"100","1",1,"0.0"
"Willingham, Amos","686294","WSH","2024","adj_xhr","25.36",0,0,1,"100","1",1,"0.0"
"Guillorme, Luis","641645","AZ","2024","adj_xhr","22.2",0,1,0,"0","1",1,"0.0"
"McMillon, John","669111","MIA","2024","adj_xhr","26.9",0,0,1,"100","1",1,"0.0"
"Sulser, Cole","642121","TB","2024","adj_xhr","23.66",0,1,0,"0","1",1,"0.0"
"Effross, Scott","664123","NYY","2024","adj_xhr","23.64",0,1,0,"0","1",1,"0.0"
"Barnhart, Tucker","571466","AZ","2024","adj_xhr","21.2",0,0,1,"100","1",1,"0.0"
"Speas, Alex","666208","HOU","2024","adj_xhr","22.98",0,1,0,"0","1",1,"0.0"
"Vargas, Ildemaro","545121","WSH","2024","adj_xhr","24.7",0,0,1,"100","1",1,"0.0"
"Bukauskas, J.B.","656266","MIL","2024","adj_xhr","30.7",0,0,1,"100","1",1,"0.0"
"Zuber, Tyler","676604","TB","2024","adj_xhr","37.69",0,0,1,"100","1",1,"0.0"
"Gilbert, Tyler","656457","PHI","2024","adj_xhr","21.69",0,0,1,"100","1",1,"0.0"
"Ferrer, Jose A.","678606","WSH","2024","adj_xhr","23.67",0,1,0,"0","1",1,"0.0"
"Shaw, Bryan","543766","CWS","2024","adj_xhr","25.23",0,0,1,"100","1",1,"0.0"
"Teheran, Julio","527054","NYM","2024","adj_xhr","28.73",1,0,1,"100","1",1.1,"-0.1"
"Strzelecki, Peter","657265","CLE","2024","adj_xhr","25.26",1,0,1,"100","1",1.2,"-0.2"
"Rutledge, Jackson","671131","WSH","2024","adj_xhr","23.42",1,0,1,"100","1",1.2,"-0.2"
"Crismatt, Nabil","622503","LAD","2024","adj_xhr","27.57",0,1,1,"100","1",2,"-1.0"
"Feigl, Brady","621399","PIT","2024","adj_xhr","26.44",1,0,1,"100","1",1.2,"-0.2"
"Lamet, Dinelson","659275","LAD","2024","adj_xhr","21.63",0,2,0,"0","1",1.3,"-0.3"
"Smith-Shawver, AJ","700363","ATL","2024","adj_xhr","27.03",2,0,1,"100","1",1.1,"-0.1"
"Quijada, José","650671","LAA","2024","adj_xhr","22.44",0,1,1,"100","1",1.5,"-0.5"
"Holman, Grant","680880","ATH","2024","adj_xhr","26.78",2,1,0,"0","1",1,"0.0"
"Maldonado, Anthony","687424","MIA","2024","adj_xhr","23.91",0,1,1,"100","1",1.7,"-0.7"
"Nittoli, Vinny","657697","BAL","2024","adj_xhr","21.97",0,1,1,"100","1",1.7,"-0.7"
"Whitlock, Garrett","676477","BOS","2024","adj_xhr","22.62",2,1,0,"0","1",0.9,"0.1"
"Joyce, Ben","690829","LAA","2024","adj_xhr","20.96",1,1,0,"0","1",0.9,"0.1"
"Shugart, Chase","663767","BOS","2024","adj_xhr","28.25",1,1,0,"0","1",0.9,"0.1"
"Márquez, Germán","608566","COL","2024","adj_xhr","24.58",1,0,1,"100","1",1,"0.0"
"Uribe, Abner","682842","MIL","2024","adj_xhr","22.46",1,0,1,"100","1",1,"0.0"
"Jacques, Joe","682175","AZ","2024","adj_xhr","25.45",1,1,0,"0","1",1,"0.0"
"Orze, Eric","679358","NYM","2024","adj_xhr","29.87",1,1,0,"0","1",1,"0.0"
"Maciejewski, Josh","656671","NYY","2024","adj_xhr","29.75",1,0,1,"100","1",1,"0.0"
"Hernández, Carlos","672578","KC","2024","adj_xhr","23.56",4,3,1,"100","1",2.8,"-1.8"
"Kuhnel, Joel","669270","TB","2024","adj_xhr","24.03",2,0,0,"0","1",0.1,"0.9"
"McGreevy, Michael","700241","STL","2024","adj_xhr","21.52",2,0,0,"0","1",0.2,"0.8"
"Heller, Ben","621294","PIT","2024","adj_xhr","22.07",1,1,0,"0","1",0.6,"0.4"
"Bruihl, Justin","677865","PIT","2024","adj_xhr","20.67",1,1,0,"0","1",0.7,"0.3"
"Mahle, Tyler","641816","TEX","2024","adj_xhr","21.46",1,1,0,"0","1",0.7,"0.3"
"Hill, Rich","448179","BOS","2024","adj_xhr","22.93",1,1,0,"0","1",0.8,"0.2"
"Mantiply, Joe","573009","AZ","2024","adj_xhr","28.18",9,0,1,"100","1",2,"-1.0"
"Hernandez, Jose E.","669796","PIT","2024","adj_xhr","22.04",1,1,1,"100","1",1.9,"-0.9"
"Pennington, Walter","679156","TEX","2024","adj_xhr","27.89",1,1,1,"100","1",1.8,"-0.8"
"Sabrowski, Erik","681870","CLE","2024","adj_xhr","25.5",1,1,1,"100","1",1.5,"-0.5"
"Graceffo, Gordon","700669","STL","2024","adj_xhr","22.48",1,1,1,"100","1",1.5,"-0.5"
"Little, Luke","681432","CHC","2024","adj_xhr","26.68",1,2,0,"0","1",1.5,"-0.5"
"Cimber, Adam","643256","LAA","2024","adj_xhr","23.32",1,2,0,"0","1",1.4,"-0.4"
"Rogers, Josh","642028","COL","2024","adj_xhr","25.85",2,0,1,"100","1",1.2,"-0.2"
"Almonte, Yency","622075","CHC","2024","adj_xhr","25.64",2,0,1,"100","1",1.1,"-0.1"
"Waguespack, Jacob","621097","TB","2024","adj_xhr","22.29",1,0,0,"0","1",0,"1.0"
"Miley, Wade","489119","MIL","2024","adj_xhr","27.59",1,0,0,"0","1",0,"1.0"
"Gilbreath, Lucas","656458","COL","2024","adj_xhr","23.1",1,0,0,"0","1",0,"1.0"
"Richardson, Lyon","680689","CIN","2024","adj_xhr","28.5",1,0,0,"0","1",0.1,"0.9"
"Andrews, Clayton","677076","NYY","2024","adj_xhr","19.02",1,0,0,"0","1",0.2,"0.8"
"Miller, Owen","680911","MIL","2024","adj_xhr","21.64",1,0,0,"0","1",0.2,"0.8"
"Burdi, Nick","595897","NYY","2024","adj_xhr","20.42",1,0,0,"0","1",0.2,"0.8"
"Clemens, Kody","665019","PHI","2024","adj_xhr","21.97",0,1,0,"0","1",0.3,"0.7"
"Rojas, Josh","668942","SEA","2024","adj_xhr","22.7",0,1,0,"0","1",0.4,"0.6"
"Duarte, Daniel","650960","MIN","2024","adj_xhr","21.69",0,1,0,"0","1",0.4,"0.6"
"Brewer, Colten","605155","CHC","2024","adj_xhr","19.77",1,3,0,"0","1",2.4,"-1.4"
"Schreiber, John","670167","KC","2024","adj_xhr","25.81",2,2,0,"0","1",1.8,"-0.8"
"Ryan, River","689981","LAD","2024","adj_xhr","24.5",2,1,1,"100","1",1.6,"-0.6"
"Barnes, Matt","598264","WSH","2024","adj_xhr","22.85",2,1,1,"100","1",1.6,"-0.6"
"Cronin, Declan","686539","MIA","2024","adj_xhr","25.96",4,1,1,"100","1",1.8,"-0.8"
"Hartlieb, Geoff","664129","COL","2024","adj_xhr","23.71",1,2,1,"100","1",1.6,"-0.6"
"Lucas, Easton","687922","TOR","2024","adj_xhr","22.61",3,1,0,"0","1",0.8,"0.2"
"King, Bryan","687911","HOU","2024","adj_xhr","24.82",0,2,0,"0","1",1.3,"-0.3"
"Faucher, Calvin","676534","MIA","2024","adj_xhr",,2,4,0,,"0",2.6,"-2.6"
"Montgomery, Mason","682254","TB","2024","adj_xhr",,0,2,0,,"0",1.3,"-1.3"
"Casparius, Ben","676508","LAD","2024","adj_xhr",,1,2,0,,"0",1.3,"-1.3"
"Saalfrank, Andrew","685314","AZ","2024","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Sterner, Justin","686993","TB","2024","adj_xhr",,1,0,0,,"0",0,"0.0"
"Pérez, Cionel","672335","BAL","2024","adj_xhr",,2,2,0,,"0",1.1,"-1.1"
"Palencia, Daniel","694037","CHC","2024","adj_xhr",,2,1,0,,"0",1,"-1.0"
"Hedges, Austin","595978","CLE","2024","adj_xhr",,0,1,0,,"0",1,"-1.0"
"Rojas, Miguel","500743","LAD","2024","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Raley, Brooks","548384","NYM","2024","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Klein, Will","694361","ATH","2024","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Trevino, Jose","624431","NYY","2024","adj_xhr",,0,1,0,,"0",0.3,"-0.3"
"Boushley, Caleb","676961","MIN","2024","adj_xhr",,0,1,0,,"0",0.3,"-0.3"
"Guenther, Sean","674944","DET","2024","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Bieber, Shane","669456","CLE","2024","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Fitts, Richard","690916","BOS","2024","adj_xhr",,1,2,0,,"0",0.8,"-0.8"
"Farmer, Kyle","571657","MIN","2024","adj_xhr",,0,1,0,,"0",0.8,"-0.8"
"Paredes, Enoli","660600","CHC","2024","adj_xhr",,2,1,0,,"0",0.7,"-0.7"
"Reyes, Gerardo","622103","ATH","2024","adj_xhr",,0,1,0,,"0",0.7,"-0.7"
"Lyles, Jordan","543475","KC","2024","adj_xhr",,2,1,0,,"0",0.7,"-0.7"
"Rasmussen, Drew","656876","TB","2024","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Bote, David","623520","CHC","2024","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Snead, Kirby","669912","SEA","2024","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Jobe, Jackson","695549","DET","2024","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Winder, Josh","680739","MIN","2024","adj_xhr",,1,1,0,,"0",0.7,"-0.7"
"Walters, Andrew","689958","CLE","2024","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Guerrero, Luis","692285","BOS","2024","adj_xhr",,1,1,0,,"0",0.5,"-0.5"
"Reid-Foley, Sean","656887","NYM","2024","adj_xhr",,1,0,0,,"0",0,"0.0"
"Bauers, Jake","641343","MIL","2024","adj_xhr",,0,1,0,,"0",0.5,"-0.5"
"Merryweather, Julian","657240","CHC","2024","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Contreras, Luis","664351","HOU","2024","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Hernández, Enrique","571771","LAD","2024","adj_xhr",,0,1,0,,"0",0.5,"-0.5"
"Lowder, Rhett","695076","CIN","2024","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Reynolds, Sean","669308","SD","2024","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Hurt, Kyle","669165","LAD","2024","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Duffey, Tyler","608648","KC","2024","adj_xhr",,0,1,0,,"0",0.5,"-0.5"
"Rivas, Leo","660844","SEA","2024","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Gillispie, Connor","687362","CLE","2024","adj_xhr",,3,0,0,,"0",0.4,"-0.4"
