Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Evan Carter","TEX",0.308333333,0.862385321,0.200787401,0.37007874,0.429133858,0.073394495,0.137614678,7,0.074468085,0,0,0.42352941,0.36078431,0.21568627,0.18039216,0.51764706,0.30196078,"Evan Carter",27790,694497
"Chad Pinder","OAK",0.296089385,1.512605042,0.191891891,0.486486486,0.321621621,0.109243697,0.100840336,7,0.038888888,0,0,0.36927224,0.39083558,0.23989218,0.1671159,0.5309973,0.30188679,"Chad Pinder",15191,640461
"Roman Quinn","- - -",0.385245901,1.4375,0.264150943,0.433962264,0.301886792,0.09375,0.0625,2,0.04347826,10,0.5,0.45238095,0.38095238,0.16666667,0.15079365,0.54761905,0.3015873,"Roman Quinn",13546,596451
"Addison Russell","CHC",0.288135593,1.475,0.201612903,0.475806451,0.322580645,0.075,0.175,2,0.033898305,1,0.5,0.4047619,0.32539683,0.26984127,0.21428571,0.48412698,0.3015873,"Addison Russell",14106,608365
"José Tena","- - -",0.346938775,1.818181818,0.217171717,0.505050505,0.277777777,0.036363636,0.054545454,5,0.05,0,0,0.28140704,0.39698492,0.32160804,0.14572864,0.55276382,0.30150754,"Jose Tena",23691,677588
"Miguel Vargas","- - -",0.23046875,0.638059701,0.176360225,0.320825515,0.502814258,0.111940298,0.078358208,14,0.081871345,0,0,0.42134831,0.34269663,0.23595506,0.17228464,0.52621723,0.30149813,"Miguel Vargas",20178,678246
"Eddy Alvarez","- - -",0.28169014,1.36,0.169014084,0.478873239,0.352112676,0.08,0.04,3,0.088235294,0,0,0.46575342,0.24657534,0.28767123,0.12328767,0.57534247,0.30136986,"Eddy Alvarez",16959,657193
"Chas McCormick","HOU",0.301282051,1.209401709,0.200927357,0.4374034,0.361669242,0.076923076,0.149572649,25,0.088339222,8,0.470588235,0.40361446,0.34036145,0.2560241,0.14457831,0.55421687,0.30120482,"Chas McCormick",19599,676801
"Spencer Steer","CIN",0.281645569,0.865429234,0.189516129,0.376008064,0.434475806,0.157772621,0.109048723,24,0.064343163,2,0.5,0.46285141,0.31024096,0.22690763,0.19076305,0.50803213,0.30120482,"Spencer Steer",26323,668715
"Max Schrock","- - -",0.3,0.803921568,0.25203252,0.333333333,0.414634146,0.117647058,0.058823529,5,0.121951219,0,0,0.36585366,0.3495935,0.28455285,0.25203252,0.44715447,0.30081301,"Max Schrock",17750,621011
"Jose Siri","- - -",0.28,0.967289719,0.176125244,0.405088062,0.418786692,0.093457943,0.196261682,14,0.06763285,3,0.375,0.4238921,0.33526012,0.24084778,0.16763006,0.53179191,0.30057803,"Jose Siri",17452,642350
"Jose Altuve","HOU",0.29792615,1.338028169,0.194565744,0.46094129,0.344492964,0.126760563,0.16197183,87,0.091578947,16,0.5,0.52030578,0.31199236,0.16770186,0.1892021,0.51027234,0.30052556,"Jose Altuve",5417,514888
"Jake Rogers","DET",0.258064516,0.921465968,0.202173913,0.382608695,0.415217391,0.12565445,0.146596858,7,0.039772727,0,0,0.4527897,0.34978541,0.19742489,0.15665236,0.54291845,0.30042918,"Jake Rogers",19452,668670
"Kyle Isbel","KCR",0.282954545,1.067605633,0.168742921,0.429218573,0.402038505,0.16056338,0.064788732,22,0.058047493,12,0.333333333,0.41458107,0.32752992,0.25788901,0.18933624,0.51033732,0.30032644,"Kyle Isbel",21614,664728
"Raimel Tapia","- - -",0.315585672,2.396,0.192965779,0.569391634,0.237642585,0.048,0.088,37,0.061769616,2,0.285714285,0.3286119,0.37677054,0.29461756,0.19263456,0.50708215,0.30028329,"Raimel Tapia",14350,606132
"Andrew Romine","- - -",0.275862068,1.5,0.310344827,0.413793103,0.275862068,0,0.125,2,0.166666666,1,1,0.46666667,0.33333333,0.2,0.2,0.5,0.3,"Andrew Romine",1159,461865
"Jake Elmore","PIT",0.35,1.285714285,0.2,0.45,0.35,0,0,2,0.222222222,0,0,0.2,0.25,0.55,0.2,0.5,0.3,"Jake Elmore",7290,518653
"Sócrates Brito","TOR",0.15,2.166666666,0.05,0.65,0.3,0,0,1,0.076923076,0,0,0.45,0.4,0.15,0.2,0.5,0.3,"Socrates Brito",12944,593647
"Charlie Tilson","CHW",0.325842696,1.84,0.211111111,0.511111111,0.277777777,0.08,0.04,3,0.065217391,0,0,0.37777778,0.28888889,0.33333333,0.18888889,0.51111111,0.3,"Charlie Tilson",12983,605508
"Mikie Mahtook","DET",0,0.428571428,0,0.3,0.7,0,0,0,0,0,0,0.3,0.3,0.4,0.2,0.5,0.3,"Mikie Mahtook",13130,543484
"Pedro Severino","- - -",0.303278688,1.130434782,0.220159151,0.413793103,0.366047745,0.18115942,0.086956521,13,0.083333333,0,0,0.48157895,0.31315789,0.20526316,0.21052632,0.48947368,0.3,"Pedro Severino",14523,600474
"Colton Welker","COL",0.3,0.555555555,0.3,0.25,0.45,0.111111111,0,0,0,0,0,0.3,0.35,0.35,0.2,0.5,0.3,"Colton Welker",19961,666213
"Nick Margevicius","SDP",0.375,5,0.25,0.625,0.125,1,0,0,0,0,0,0.4,0.2,0.4,0.2,0.5,0.3,"Nick Margevicius",20395,676606
"Javier Báez","- - -",0.291693917,1.422303473,0.174454828,0.484735202,0.340809968,0.098720292,0.149908592,70,0.089974293,4,0.666666666,0.41837368,0.34947238,0.23215394,0.17815022,0.522036,0.29981378,"Javier Baez",12979,595879
"Oscar Gonzalez","- - -",0.34,1.793103448,0.208469055,0.508143322,0.283387622,0.08045977,0.08045977,16,0.102564102,0,0,0.41368078,0.35179153,0.23452769,0.16286645,0.53745928,0.29967427,"Oscar Gonzalez",20970,660757
"Harold Castro","- - -",0.350593311,1.682539682,0.279317697,0.452025586,0.268656716,0.019841269,0.063492063,12,0.028301886,2,0.2,0.32700422,0.37869198,0.2943038,0.10443038,0.59599156,0.29957806,"Harold Castro",14691,605612
"Joey Wiemer","- - -",0.231578947,1.175,0.116751269,0.47715736,0.40609137,0.125,0.0875,12,0.127659574,0,0,0.43654822,0.38071066,0.18274112,0.17258883,0.52791878,0.29949239,"Joey Wiemer",27690,686894
"Harold Ramírez","- - -",0.316161616,2.010752688,0.173228346,0.552165354,0.274606299,0.096774193,0.093189964,54,0.096256684,0,0,0.34744094,0.3996063,0.25295276,0.1761811,0.5246063,0.2992126,"Harold Ramirez",14387,623912
"Austin Slater","- - -",0.336477987,2.260273972,0.258566978,0.514018691,0.22741433,0.02739726,0.150684931,11,0.066666666,6,0.6,0.31722054,0.39577039,0.28700906,0.16314199,0.53776435,0.29909366,"Austin Slater",16153,596103
"Lewin Díaz","MIA",0.220930232,0.795454545,0.141304347,0.380434782,0.478260869,0.125,0.136363636,5,0.071428571,0,0,0.44565217,0.30434783,0.25,0.17391304,0.52717391,0.29891304,"Lewin Diaz",18365,650331
"Breyvic Valera","- - -",0.235294117,0.743589743,0.2,0.34117647,0.458823529,0.128205128,0.051282051,2,0.068965517,1,0.5,0.4137931,0.34482759,0.24137931,0.14942529,0.55172414,0.29885057,"Breyvic Valera",12758,591971
"Ty France","- - -",0.299696048,1.320557491,0.216470588,0.445882352,0.337647058,0.101045296,0.095818815,34,0.044854881,0,0,0.37411765,0.36705882,0.25882353,0.16882353,0.53235294,0.29882353,"Ty France",17982,664034
"Ryan McBroom","KCR",0.4,1.409090909,0.208955223,0.462686567,0.328358208,0.09090909,0.09090909,1,0.032258064,0,0,0.28358209,0.34328358,0.37313433,0.26865672,0.43283582,0.29850746,"Ryan McBroom",16524,643436
"Lenyn Sosa","CHW",0.278481012,0.922077922,0.230502599,0.369150779,0.40034662,0.125541125,0.112554112,14,0.065727699,0,0,0.35849057,0.36363636,0.27787307,0.15951973,0.54202401,0.29845626,"Lenyn Sosa",22896,672820
"Austin Wynns","- - -",0.272727272,1.525252525,0.185667752,0.491856677,0.32247557,0.131313131,0.121212121,4,0.026490066,0,0,0.41904762,0.31746032,0.26349206,0.16507937,0.53650794,0.2984127,"Austin Wynns",15271,642851
"Austin Romine","- - -",0.297709923,1.488888888,0.176470588,0.492647058,0.330882352,0.144444444,0.111111111,6,0.044776119,0,0,0.33090909,0.36727273,0.30181818,0.17818182,0.52363636,0.29818182,"Austin Romine",5491,519222
"Christian Arroyo","- - -",0.3,1.554621848,0.204188481,0.484293193,0.311518324,0.092436974,0.100840336,8,0.043243243,0,0,0.34715026,0.40414508,0.24870466,0.18911917,0.51295337,0.29792746,"Christian Arroyo",16434,624414
"Jeff Mathis","- - -",0.244094488,0.781818181,0.216,0.344,0.44,0.181818181,0.072727272,3,0.069767441,1,0.2,0.41538462,0.33076923,0.25384615,0.20610687,0.49618321,0.29770992,"Jeff Mathis",3448,425772
"Dwight Smith Jr.","BAL",0.271966527,1.280898876,0.191235059,0.454183266,0.354581673,0.101123595,0.13483146,13,0.114035087,0,0,0.36111111,0.35714286,0.28174603,0.17857143,0.52380952,0.29761905,"Dwight Smith Jr.",13473,596105
"Miguel Amaya","CHC",0.288590604,0.975806451,0.209677419,0.39032258,0.4,0.137096774,0.112903225,7,0.057851239,0,0,0.42721519,0.30696203,0.26582278,0.18037975,0.5221519,0.29746835,"Miguel Amaya",21693,665804
"Josh Smith","TEX",0.28375286,1.040935672,0.214848143,0.400449943,0.384701912,0.090643274,0.070175438,19,0.053370786,7,0.538461538,0.40576497,0.35476718,0.23946785,0.16204218,0.54051054,0.29744728,"Josh Smith",26396,669701
"Brice Turang","MIL",0.307095343,1.335463258,0.204570184,0.454842219,0.340587595,0.057507987,0.089456869,24,0.057416267,9,0.47368421,0.27292111,0.3901919,0.33688699,0.12260128,0.57995736,0.29744136,"Brice Turang",22186,668930
"Aaron Nola","PHI",0.375,2.333333333,0.310344827,0.48275862,0.206896551,0,0,1,0.071428571,0,0,0.18918919,0.35135135,0.45945946,0.16216216,0.54054054,0.2972973,"Aaron Nola",16149,605400
"Cedric Mullins","- - -",0.288123682,0.74672489,0.176954732,0.351851851,0.471193415,0.138282387,0.113537117,23,0.044834307,28,0.56,0.43965517,0.32559682,0.23474801,0.16777188,0.53514589,0.29708223,"Cedric Mullins",17929,656775
"Anthony Volpe","NYY",0.261312217,1.22960725,0.197826086,0.442391304,0.359782608,0.099697885,0.120845921,30,0.073710073,2,0.285714285,0.37971953,0.35275081,0.26752967,0.16720604,0.53613808,0.29665588,"Anthony Volpe",27647,683011
"Yoshi Tsutsugo","- - -",0.221014492,0.9375,0.141868512,0.415224913,0.442906574,0.09375,0.1015625,3,0.025,0,0,0.34827586,0.35862069,0.29310345,0.16896552,0.53448276,0.29655172,"Yoshi Tsutsugo",27459,660294
"Henry Davis","PIT",0.242753623,0.859375,0.167832167,0.384615384,0.447552447,0.1640625,0.078125,11,0.1,0,0,0.43793103,0.32758621,0.23448276,0.18965517,0.5137931,0.29655172,"Henry Davis",29617,680779
"Kristopher Negrón","- - -",0.461538461,0.777777777,0.407407407,0.259259259,0.333333333,0,0.111111111,0,0,0,0,0.25925926,0.2962963,0.44444444,0.03703704,0.66666667,0.2962963,"Kristopher Negron",5306,502117
"Jace Peterson","- - -",0.278963414,1.146938775,0.217261904,0.418154761,0.364583333,0.044897959,0.093877551,11,0.039145907,5,0.5,0.38856305,0.36510264,0.24633431,0.15542522,0.5483871,0.29618768,"Jace Peterson",12325,607054
"Alex Freeland","LAD",0.292682926,0.894736842,0.142857142,0.404761904,0.452380952,0.105263157,0.105263157,1,0.058823529,0,0,0.38636364,0.36363636,0.25,0.13636364,0.56818182,0.29545455,"Alex Freeland",31665,690976
"Seby Zavala","- - -",0.305555555,0.767676767,0.23245614,0.333333333,0.434210526,0.06060606,0.121212121,6,0.078947368,0,0,0.41772152,0.31223629,0.27004219,0.13924051,0.56540084,0.29535865,"Seby Zavala",18887,664874
"Austin Allen","- - -",0.322033898,0.769230769,0.220338983,0.33898305,0.440677966,0.115384615,0.076923076,0,0,2,1,0.44262295,0.24590164,0.31147541,0.2295082,0.47540984,0.29508197,"Austin Allen",18083,664119
"Jonatan Clase","- - -",0.31081081,0.777777777,0.123287671,0.383561643,0.493150684,0,0.083333333,1,0.035714285,3,0.6,0.37179487,0.41025641,0.21794872,0.12820513,0.57692308,0.29487179,"Jonatan Clase",26599,682729
"Albert Almora Jr.","- - -",0.253822629,1.822916666,0.195845697,0.519287833,0.284866468,0.135416666,0.135416666,11,0.062857142,0,0,0.36416185,0.4017341,0.23410405,0.25722543,0.44797688,0.29479769,"Albert Almora Jr.",14109,546991
"Michael Chavis","- - -",0.322274881,1.326797385,0.192743764,0.46031746,0.346938775,0.143790849,0.124183006,17,0.083743842,0,0,0.39229025,0.37641723,0.23129252,0.24489796,0.46031746,0.29478458,"Michael Chavis",17321,656308
"Edgar Quero","CHW",0.258064516,1.620689655,0.2,0.494736842,0.305263157,0.017241379,0.068965517,3,0.031914893,0,0,0.27368421,0.41578947,0.31052632,0.12631579,0.57894737,0.29473684,"Edgar Quero",28022,700337
"Jake Cronenworth","SDP",0.279973649,0.92868217,0.209656925,0.380559085,0.409783989,0.058914728,0.099224806,35,0.058430717,6,0.461538461,0.34215501,0.38311279,0.2747322,0.15185885,0.55387524,0.29426591,"Jake Cronenworth",18036,630105
"Tanner Roark","CIN",0.2,1.75,0.3125,0.4375,0.25,0,0.25,0,0,0,0,0.52941176,0.23529412,0.23529412,0.05882353,0.64705882,0.29411765,"Tanner Roark",8753,543699
"Monte Harrison","- - -",0.5,2.5,0.176470588,0.588235294,0.235294117,0.25,0.25,1,0.1,0,0,0.29411765,0.35294118,0.35294118,0.29411765,0.41176471,0.29411765,"Monte Harrison",17216,656509
"Curtis Terry","TEX",0.176470588,0.666666666,0.117647058,0.352941176,0.529411764,0.111111111,0,0,0,0,0,0.29411765,0.47058824,0.23529412,0.41176471,0.29411765,0.29411765,"Curtis Terry",18881,663799
"Ford Proctor","SFG",0.0625,12,0.235294117,0.705882352,0.058823529,0,1,0,0,0,0,0.41176471,0.35294118,0.23529412,0.17647059,0.52941176,0.29411765,"Ford Proctor",21634,665154
"Manuel Margot","- - -",0.276785714,1.248648648,0.180295566,0.455172413,0.364532019,0.151351351,0.062162162,40,0.086580086,11,0.578947368,0.38974855,0.37137331,0.23887814,0.19632495,0.50967118,0.29400387,"Manuel Margot",14712,622534
"Oswald Peraza","- - -",0.274261603,1.68,0.176229508,0.516393442,0.307377049,0.186666666,0.106666666,13,0.103174603,0,0,0.45714286,0.34693878,0.19591837,0.22040816,0.48571429,0.29387755,"Oswald Peraza",22823,672724
"Jonathan Villar","- - -",0.31441048,1.825242718,0.183730715,0.527349228,0.288920056,0.063106796,0.160194174,32,0.085106382,3,0.25,0.37655172,0.34896552,0.27448276,0.21793103,0.48827586,0.2937931,"Jonathan Villar",10071,542340
"Alfonso Rivas III","- - -",0.365638766,1.485714285,0.24347826,0.452173913,0.304347826,0.028571428,0.1,5,0.048076923,3,0.6,0.36595745,0.34893617,0.28510638,0.13617021,0.57021277,0.29361702,"Alfonso Rivas III",21560,663845
"Jonah Bride","- - -",0.279850746,1.393617021,0.193548387,0.46953405,0.336917562,0.159574468,0.117021276,8,0.061068702,0,0,0.475,0.29642857,0.22857143,0.16071429,0.54642857,0.29285714,"Jonah Bride",24703,681146
"Mark Payton","- - -",0.195121951,1.176470588,0.097560975,0.487804878,0.414634146,0.235294117,0,0,0,0,0,0.46341463,0.41463415,0.12195122,0.2195122,0.48780488,0.29268293,"Mark Payton",16042,592622
"Luis Campusano","SDP",0.276729559,1.447619047,0.216463414,0.463414634,0.320121951,0.104761904,0.095238095,10,0.065789473,0,0,0.42073171,0.375,0.20426829,0.16463415,0.54268293,0.29268293,"Luis Campusano",22217,669134
"Tim Anderson","- - -",0.345801526,2.631578947,0.229337304,0.558451228,0.212211466,0.028070175,0.119298245,66,0.088,0,0,0.34028295,0.36857781,0.29113924,0.1377513,0.56962025,0.29262844,"Tim Anderson",15172,641313
"Willi Castro","- - -",0.308823529,1.030837004,0.218644067,0.396610169,0.384745762,0.079295154,0.09030837,23,0.049145299,7,0.28,0.39004149,0.33526971,0.2746888,0.17593361,0.53195021,0.29211618,"Willi Castro",17338,650489
"Jonathan Schoop","- - -",0.276553106,1.380681818,0.195004803,0.466858789,0.338136407,0.178977272,0.12215909,32,0.065843621,0,0,0.41882805,0.3573487,0.22382325,0.24111431,0.46685879,0.2920269,"Jonathan Schoop",11265,570731
"Harrison Bader","- - -",0.307373653,1.138716356,0.170281124,0.441767068,0.387951807,0.144927536,0.099378881,68,0.123636363,2,0.166666666,0.43993636,0.35163087,0.20843278,0.2124105,0.4956245,0.291965,"Harrison Bader",18030,664056
"Adam Haseley","- - -",0.334821428,2.52,0.231441048,0.55021834,0.218340611,0.1,0.1,14,0.111111111,0,0,0.34334764,0.36480687,0.29184549,0.1888412,0.5193133,0.29184549,"Adam Haseley",19878,656514
"Franklin Barreto","- - -",0.166666666,2.8,0.136363636,0.636363636,0.227272727,0.2,0,1,0.071428571,0,0,0.5,0.29166667,0.20833333,0.16666667,0.54166667,0.29166667,"Franklin Barreto",15519,620439
"Nathan Lukes","TOR",0.279452054,1.151079136,0.206896551,0.424403183,0.368700265,0.07913669,0.093525179,5,0.03125,1,0.142857142,0.3359375,0.3359375,0.328125,0.1640625,0.54427083,0.29166667,"Nathan Lukes",18123,664770
"Maverick Handley","BAL",0.136363636,1.5,0.09090909,0.545454545,0.363636363,0.125,0,1,0.083333333,0,0,0.33333333,0.5,0.16666667,0.33333333,0.375,0.29166667,"Maverick Handley",26106,668974
"Adael Amador","COL",0.25,0.76744186,0.173913043,0.358695652,0.467391304,0.046511627,0.023255813,0,0,0,0,0.46875,0.26041667,0.27083333,0.19791667,0.51041667,0.29166667,"Adael Amador",27962,691182
"Denzel Clarke","ATH",0.391304347,1.666666666,0.2,0.5,0.3,0,0.095238095,3,0.085714285,0,0,0.30555556,0.44444444,0.25,0.15277778,0.55555556,0.29166667,"Denzel Clarke",29858,672016
"José Peraza","- - -",0.251497005,0.852348993,0.183431952,0.375739644,0.440828402,0.10738255,0.060402684,5,0.039370078,3,0.6,0.37026239,0.37317784,0.25655977,0.20116618,0.50728863,0.29154519,"Jose Peraza",13593,606299
"Nick Maton","- - -",0.241992882,0.654929577,0.197952218,0.317406143,0.484641638,0.077464788,0.091549295,7,0.075268817,1,0.5,0.38983051,0.38983051,0.22033898,0.16271186,0.54576271,0.29152542,"Nick Maton",21635,665155
"Gerardo Parra","- - -",0.28169014,1.16,0.263636363,0.395454545,0.34090909,0.04,0.133333333,5,0.057471264,1,0.333333333,0.32286996,0.3632287,0.31390135,0.10313901,0.60538117,0.29147982,"Gerardo Parra",8553,467827
"Luis González","- - -",0.331395348,1.184615384,0.154761904,0.458333333,0.386904761,0.046153846,0.046153846,5,0.064935064,4,0.571428571,0.33142857,0.34857143,0.32,0.12,0.58857143,0.29142857,"Luis Gonzalez",20332,670768
"Zack Short","- - -",0.20603015,0.549549549,0.148514851,0.301980198,0.54950495,0.108108108,0.072072072,3,0.049180327,4,0.363636363,0.39906103,0.35211268,0.24882629,0.19248826,0.51643192,0.29107981,"Zack Short",19562,670097
"Scott Schebler","- - -",0.222222222,1.588235294,0.2,0.49090909,0.309090909,0.117647058,0.058823529,2,0.074074074,0,0,0.41818182,0.36363636,0.21818182,0.27272727,0.43636364,0.29090909,"Scott Schebler",12225,594988
"Wilmer Flores","- - -",0.263157894,0.866300366,0.212519319,0.36553323,0.421947449,0.13003663,0.108058608,20,0.042283298,0,0,0.44779582,0.32405259,0.22815159,0.1771075,0.5320959,0.2907966,"Wilmer Flores",5827,527038
"Alex Jackson","- - -",0.268656716,1,0.157142857,0.421428571,0.421428571,0.13559322,0.101694915,3,0.050847457,0,0,0.46808511,0.34751773,0.18439716,0.19148936,0.5177305,0.29078014,"Alex Jackson",17276,656577
"Jason Vosler","- - -",0.272108843,0.873015873,0.233766233,0.357142857,0.409090909,0.174603174,0.126984126,0,0,1,1,0.48387097,0.30967742,0.20645161,0.22580645,0.48387097,0.29032258,"Jason Vosler",16686,613564
"Justyn-Henry Malloy","DET",0.27118644,0.810344827,0.153225806,0.379032258,0.467741935,0.017241379,0.103448275,4,0.085106382,0,0,0.4516129,0.2983871,0.25,0.12903226,0.58064516,0.29032258,"Justyn-Henry Malloy",29606,669234
"Mike Tauchman","- - -",0.304195804,1.125382262,0.220852017,0.412556053,0.366591928,0.067278287,0.107033639,26,0.070652173,0,0,0.34451902,0.34340045,0.31208054,0.16666667,0.54362416,0.28970917,"Mike Tauchman",15274,643565
"Bryson Stott","PHI",0.284572342,1.129629629,0.19329696,0.427903351,0.378799688,0.096707818,0.086419753,37,0.067395264,7,0.538461538,0.34259259,0.3587963,0.29861111,0.15046296,0.56018519,0.28935185,"Bryson Stott",26294,681082
"Patrick Bailey","SFG",0.295608108,0.9625,0.218905472,0.383084577,0.39800995,0.0625,0.0625,9,0.038961038,4,0.4,0.37520392,0.37194127,0.25285481,0.14215686,0.56862745,0.28921569,"Patrick Bailey",27478,672275
"Adam Engel","CHW",0.33898305,1.294117647,0.230263157,0.434210526,0.335526315,0.147058823,0.117647058,16,0.121212121,1,0.25,0.41558442,0.33116883,0.25324675,0.2012987,0.50974026,0.28896104,"Adam Engel",15082,641553
"Blake Swihart","- - -",0.219512195,1.266666666,0.244444444,0.422222222,0.333333333,0.066666666,0.266666666,1,0.052631578,0,0,0.46666667,0.28888889,0.24444444,0.2,0.51111111,0.28888889,"Blake Swihart",13176,596119
"Daniel Robertson","- - -",0.25,1.634146341,0.19402985,0.5,0.305970149,0.097560975,0.048780487,3,0.044776119,0,0,0.33333333,0.36296296,0.3037037,0.22222222,0.48888889,0.28888889,"Daniel Robertson",14145,621002
"Juan Yepez","- - -",0.292418772,1.194444444,0.18556701,0.443298969,0.37113402,0.129629629,0.129629629,9,0.069767441,0,0,0.46391753,0.30584192,0.23024055,0.20618557,0.50515464,0.28865979,"Juan Yepez",18400,660766
"Nick Martini","- - -",0.286713286,1.07079646,0.2147651,0.406040268,0.37919463,0.132743362,0.10619469,9,0.074380165,0,0,0.40268456,0.32214765,0.27516779,0.16778523,0.54362416,0.2885906,"Nick Martini",12005,605361
"Delino DeShields","- - -",0.333333333,1.71641791,0.235294117,0.483193277,0.281512605,0.074626865,0.014925373,7,0.060869565,7,0.318181818,0.31538462,0.38076923,0.30384615,0.13846154,0.57307692,0.28846154,"Delino DeShields",11379,592261
"Edward Olivares","- - -",0.294900221,1.406451612,0.199570815,0.467811158,0.332618025,0.154838709,0.103225806,18,0.082568807,1,0.5,0.47008547,0.32905983,0.2008547,0.20940171,0.50213675,0.28846154,"Edward Olivares",19698,658668
"Bryan Ramos","CHW",0.24,1.15,0.173076923,0.442307692,0.384615384,0.05,0.1,1,0.04347826,0,0,0.40384615,0.40384615,0.19230769,0.15384615,0.55769231,0.28846154,"Bryan Ramos",25621,682868
"Martín Maldonado","- - -",0.22811344,1.008823529,0.188836104,0.40736342,0.403800475,0.138235294,0.120588235,12,0.034985422,0,0,0.46224256,0.32608696,0.21167048,0.17391304,0.53775744,0.28832952,"Martin Maldonado",6887,455117
"Jose Trevino","- - -",0.271832718,1.321678321,0.202881152,0.453781512,0.343337334,0.115384615,0.08041958,27,0.071428571,0,0,0.37261905,0.37619048,0.25119048,0.17261905,0.53928571,0.28809524,"Jose Trevino",16725,624431
"Cal Mitchell","PIT",0.262295081,1.538461538,0.208,0.48,0.312,0,0.076923076,3,0.05,0,0,0.456,0.328,0.216,0.12,0.592,0.288,"Cal Mitchell",22169,668751
"Weston Wilson","PHI",0.306451612,1.148148148,0.107692307,0.476923076,0.415384615,0.185185185,0.111111111,5,0.161290322,0,0,0.56060606,0.21212121,0.22727273,0.22727273,0.48484848,0.28787879,"Weston Wilson",19358,642215
"Jean Segura","- - -",0.298200514,2.01242236,0.185558354,0.544080604,0.270361041,0.139751552,0.080745341,69,0.106481481,0,0,0.32217573,0.39665272,0.28117155,0.2167364,0.49539749,0.28786611,"Jean Segura",5933,516416
"Nick Senzel","- - -",0.267473118,1.297709923,0.212041884,0.445026178,0.342931937,0.11832061,0.087786259,27,0.079411764,2,0.4,0.3953186,0.34590377,0.25877763,0.18725618,0.52535761,0.28738622,"Nick Senzel",19293,669222
"Keibert Ruiz","- - -",0.25,0.889125799,0.211743772,0.370996441,0.417259786,0.125799573,0.085287846,15,0.035971223,0,0,0.48398577,0.35854093,0.15747331,0.16725979,0.54537367,0.28736655,"Keibert Ruiz",19610,660688
"Zach Dezenzo","HOU",0.361445783,1.058823529,0.195402298,0.413793103,0.390804597,0.088235294,0.117647058,4,0.111111111,0,0,0.3908046,0.4137931,0.1954023,0.17241379,0.54022989,0.28735632,"Zach Dezenzo",31562,701305
"Connor Joe","- - -",0.295133437,1.060240963,0.217987804,0.402439024,0.37957317,0.136546184,0.084337349,12,0.045454545,0,0,0.37841945,0.34650456,0.27507599,0.20516717,0.50759878,0.28723404,"Connor Joe",16572,656582
"Blake Perkins","MIL",0.31358885,1.224299065,0.156028368,0.464539007,0.379432624,0.074766355,0.06542056,12,0.091603053,6,0.428571428,0.34459459,0.375,0.28040541,0.16216216,0.55067568,0.28716216,"Blake Perkins",19921,663368
"Christian Koss","SFG",0.303921568,1.5625,0.211538461,0.48076923,0.307692307,0.0625,0.09375,4,0.08,1,0.25,0.36111111,0.37037037,0.26851852,0.18518519,0.52777778,0.28703704,"Christian Koss",27653,683766
"Daniel Murphy","COL",0.273809523,0.97037037,0.237822349,0.375358166,0.386819484,0.118518518,0.096296296,6,0.045801526,0,0,0.38681948,0.35243553,0.26074499,0.16332378,0.55014327,0.28653295,"Daniel Murphy",4316,502517
"Garrett Hampson","- - -",0.311403508,1.195918367,0.198211624,0.436661698,0.365126676,0.114285714,0.07755102,31,0.105802047,15,0.365853658,0.36797753,0.36095506,0.27106742,0.18258427,0.53089888,0.28651685,"Garrett Hampson",19262,641658
"Zach McKinstry","- - -",0.280982905,0.838308457,0.237358101,0.347781217,0.414860681,0.049751243,0.087064676,14,0.041543026,0,0,0.39322382,0.34702259,0.25975359,0.13347023,0.58008214,0.28644764,"Zach McKinstry",19392,656716
"Yan Gomes","- - -",0.278544542,1.083601286,0.213592233,0.408980582,0.377427184,0.112540192,0.08681672,25,0.074183976,0,0,0.38666667,0.36727273,0.24606061,0.19393939,0.52,0.28606061,"Yan Gomes",9627,543228
"Steve Pearce","BOS",0.228571428,1.8,0.2,0.514285714,0.285714285,0.1,0,2,0.111111111,0,0,0.48571429,0.31428571,0.2,0.2,0.51428571,0.28571429,"Steve Pearce",9957,456665
"Nick Ahmed","- - -",0.283272283,1.590038314,0.183574879,0.501207729,0.315217391,0.118773946,0.084291187,29,0.069879518,8,0.421052631,0.43565525,0.36009445,0.2042503,0.17945691,0.53482881,0.28571429,"Nick Ahmed",12147,605113
"Seth Mejias-Brean","SDP",0.25,2,0.142857142,0.571428571,0.285714285,0,0.5,0,0,0,0,0.28571429,0.5,0.21428571,0.28571429,0.42857143,0.28571429,"Seth Mejias-Brean",13905,623180
"Jamie Westbrook","BOS",0.142857142,1.5,0.285714285,0.428571428,0.285714285,0,0,0,0,0,0,0.28571429,0.28571429,0.42857143,0.14285714,0.57142857,0.28571429,"Jamie Westbrook",15504,642197
"Mike Gerber","SFG",0.142857142,5,0.142857142,0.714285714,0.142857142,0,0,0,0,0,0,0.71428571,0.28571429,0,0.14285714,0.57142857,0.28571429,"Mike Gerber",16115,595222
"Mark Zagunis","CHC",0.571428571,1.5,0.285714285,0.428571428,0.285714285,0,0,2,0.666666666,0,0,0.28571429,0.28571429,0.42857143,0.28571429,0.42857143,0.28571429,"Mark Zagunis",16565,657145
