Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Félix Hernández","SEA",0.3372093023255814,2.041666666,0.206521739,0.532608695,0.260869565,0.041666666,0.25,209,308,517,0.45652174,0.42391304,0.11956522,0.17391304,0.40217391,0.42391304,"Felix Hernandez",4772,433587
"Trevor Bauer","- - -",0.2834008097165992,0.803571428,0.234848484,0.34090909,0.424242424,0.125,0.178571428,646,1049,1695,0.42696629,0.35955056,0.21348315,0.15730337,0.41947566,0.42322097,"Trevor Bauer",12703,545333
"Tommy Milone","SEA",0.2716049382716049,0.897435897,0.159090909,0.397727272,0.443181818,0.051282051,0.23076923,179,339,518,0.47777778,0.32222222,0.2,0.14444444,0.43333333,0.42222222,"Tommy Milone",7608,543548
"Félix Peña","LAA",0.2966101694915254,0.830188679,0.236220472,0.346456692,0.417322834,0.075471698,0.188679245,327,473,800,0.40625,0.3359375,0.2578125,0.1484375,0.4296875,0.421875,"Felix Pena",13403,570240
"Rafael Montero","TEX",0.13513513513513514,1.75,0.131578947,0.552631578,0.315789473,0.083333333,0.083333333,78,143,221,0.44736842,0.34210526,0.21052632,0.15789474,0.42105263,0.42105263,"Rafael Montero",12760,606160
"Justin Anderson","LAA",0.3018867924528302,0.952380952,0.267857142,0.357142857,0.375,0.142857142,0.19047619,183,259,442,0.45614035,0.28070175,0.26315789,0.14035088,0.43859649,0.42105263,"Justin Anderson",16201,605121
"Julio Urías","LAD",0.25757575757575757,0.724137931,0.23076923,0.323076923,0.446153846,0.068965517,0.103448275,168,319,487,0.30434783,0.39130435,0.30434783,0.17391304,0.4057971,0.42028986,"Julio Urias",14765,628711
"Joe Biagini","- - -",0.323943661971831,1.24,0.3,0.3875,0.3125,0.12,0.4,200,280,480,0.4691358,0.27160494,0.25925926,0.12345679,0.45679012,0.41975309,"Joe Biagini",13194,607352
"Carlos Carrasco","CLE",0.3229166666666667,0.904761904,0.215686274,0.372549019,0.411764705,0.119047619,0.214285714,201,396,597,0.42857143,0.34285714,0.22857143,0.15238095,0.42857143,0.41904762,"Carlos Carrasco",6632,471911
"Jeff Brigham","MIA",0.25,0.545454545,0.19047619,0.285714285,0.523809523,0.045454545,0.136363636,110,187,297,0.20930233,0.30232558,0.48837209,0.13953488,0.44186047,0.41860465,"Jeff Brigham",16631,656257
"Sean Doolittle","WSN",0.2830188679245283,0.305555555,0.129629629,0.203703703,0.666666666,0.138888888,0.055555555,81,241,322,0.18181818,0.34545455,0.47272727,0.21818182,0.36363636,0.41818182,"Sean Doolittle",1581,448281
"Robbie Ray","ARI",0.2828282828282828,1.620689655,0.224489795,0.479591836,0.295918367,0.068965517,0.137931034,243,441,684,0.37864078,0.34951456,0.27184466,0.17475728,0.40776699,0.41747573,"Robbie Ray",11486,592662
"Alex Colomé","CHW",0.2318840579710145,1.178571428,0.14084507,0.464788732,0.394366197,0,0.107142857,161,269,430,0.41666667,0.40277778,0.18055556,0.08333333,0.5,0.41666667,"Alex Colome",6661,517008
"Kevin Ginkel","ARI",0.2727272727272727,0.8,0.25,0.333333333,0.416666666,0.2,0.2,66,110,176,0.41666667,0.33333333,0.25,0.16666667,0.41666667,0.41666667,"Kevin Ginkel",19876,656464
"Randy Dobnak","MIN",0.20833333333333334,3.111111111,0.229166666,0.583333333,0.1875,0.111111111,0,65,137,202,0.54166667,0.22916667,0.22916667,0.16666667,0.41666667,0.41666667,"Randy Dobnak",23798,677976
"Sonny Gray","CIN",0.25824175824175827,1.93877551,0.229946524,0.50802139,0.262032085,0.122448979,0.163265306,528,823,1351,0.47894737,0.32631579,0.19473684,0.17368421,0.41052632,0.41578947,"Sonny Gray",12768,543243
"Luis García","LAA",0.2916666666666667,1.458333333,0.202702702,0.472972972,0.324324324,0,0.208333333,191,283,474,0.33766234,0.4025974,0.25974026,0.15584416,0.42857143,0.41558442,"Luis Garcia",6984,472610
"Sean Newcomb","ATL",0.3333333333333333,1.421052631,0.115384615,0.519230769,0.365384615,0.052631578,0.105263157,125,228,353,0.24528302,0.54716981,0.20754717,0.09433962,0.49056604,0.41509434,"Sean Newcomb",16943,656794
"Jordan Lyles","- - -",0.31788079470198677,0.76,0.185185185,0.351851851,0.462962962,0.08,0.173333333,436,667,1103,0.32317073,0.36585366,0.31097561,0.15243902,0.43292683,0.41463415,"Jordan Lyles",7593,543475
"Colin Poche","TBR",0.21052631578947367,0.269230769,0.153846153,0.179487179,0.666666666,0.153846153,0.115384615,117,198,315,0.17073171,0.31707317,0.51219512,0.2195122,0.36585366,0.41463415,"Colin Poche",19403,621363
"Jake Arrieta","PHI",0.33163265306122447,1.415384615,0.248803827,0.440191387,0.311004784,0.015384615,0.215384615,425,643,1068,0.4,0.38571429,0.21428571,0.12380952,0.46190476,0.41428571,"Jake Arrieta",4153,453562
"Nathan Eovaldi","BOS",0.2625,0.818181818,0.130434782,0.391304347,0.478260869,0.045454545,0.272727272,223,379,602,0.38043478,0.32608696,0.29347826,0.09782609,0.48913043,0.41304348,"Nathan Eovaldi",9132,543135
"Heath Hembree","BOS",0.23809523809523808,0.333333333,0.130434782,0.217391304,0.652173913,0.133333333,0.133333333,116,181,297,0.39130435,0.2826087,0.32608696,0.15217391,0.43478261,0.41304348,"Heath Hembree",11632,592390
"Chris Paddack","SDP",0.2328042328042328,1.024390243,0.157360406,0.426395939,0.416243654,0.085365853,0.146341463,369,810,1179,0.40298507,0.29850746,0.29850746,0.17910448,0.4079602,0.41293532,"Chris Paddack",20099,663978
"Zach Eflin","PHI",0.27488151658767773,0.988505747,0.21719457,0.389140271,0.393665158,0.091954022,0.195402298,462,761,1223,0.4122807,0.31578947,0.27192982,0.12280702,0.46491228,0.4122807,"Zach Eflin",13774,621107
"Taylor Clarke","ARI",0.24,1.074074074,0.164179104,0.43283582,0.402985074,0.111111111,0.203703703,314,489,803,0.41176471,0.35294118,0.23529412,0.14705882,0.44117647,0.41176471,"Taylor Clarke",17611,664199
"Zac Gallen","- - -",0.26804123711340205,1.303030303,0.25490196,0.421568627,0.323529411,0,0.151515151,251,454,705,0.44117647,0.2745098,0.28431373,0.19607843,0.39215686,0.41176471,"Zac Gallen",19291,668678
"Homer Bailey","- - -",0.2489451476793249,1.38095238,0.183673469,0.473469387,0.342857142,0.083333333,0.142857142,530,947,1477,0.4233871,0.33064516,0.24596774,0.12903226,0.45967742,0.41129032,"Homer Bailey",8362,456701
"Jake Odorizzi","MIN",0.3711340206185567,0.681318681,0.207253886,0.321243523,0.47150259,0.098901098,0.087912087,474,878,1352,0.34158416,0.32673267,0.33168317,0.13861386,0.45049505,0.41089109,"Jake Odorizzi",6397,543606
"Aaron Nola","PHI",0.3165137614678899,1.727272727,0.203539823,0.504424778,0.292035398,0.045454545,0.166666666,543,961,1504,0.44541485,0.35371179,0.20087336,0.13537118,0.45414847,0.41048035,"Aaron Nola",16149,605400
"Kyle Barraclough","- - -",0.25,1.142857142,0.189189189,0.432432432,0.378378378,0,0.214285714,110,155,265,0.33333333,0.28205128,0.38461538,0.15384615,0.43589744,0.41025641,"Kyle Barraclough",13713,607457
"David Hess","BAL",0.29473684210526313,1.028571428,0.275510204,0.367346938,0.357142857,0.142857142,0.142857142,240,338,578,0.34,0.4,0.26,0.14,0.45,0.41,"David Hess",16130,605276
"Tyson Ross","DET",0.25862068965517243,2.769230769,0.183333333,0.6,0.216666666,0.076923076,0.23076923,89,175,264,0.62295082,0.18032787,0.19672131,0.14754098,0.44262295,0.40983607,"Tyson Ross",7872,475115
"Brandon Woodruff","MIL",0.35294117647058826,1.355555555,0.263888888,0.423611111,0.3125,0.022222222,0.177777777,344,635,979,0.36111111,0.36805556,0.27083333,0.1875,0.40277778,0.40972222,"Brandon Woodruff",16162,605540
"Buck Farmer","DET",0.3170731707317073,1.32,0.275,0.4125,0.3125,0.08,0.04,185,278,463,0.3253012,0.44578313,0.22891566,0.1686747,0.42168675,0.40963855,"Buck Farmer",14814,571656
"Felipe Vázquez","PIT",0.38095238095238093,0.416666666,0.19047619,0.238095238,0.571428571,0.083333333,0.083333333,57,145,202,0.09090909,0.31818182,0.59090909,0.27272727,0.31818182,0.40909091,"Felipe Vazquez",12076,553878
"Adrian Houser","MIL",0.35714285714285715,1.14893617,0.229007633,0.41221374,0.358778625,0.021276595,0.127659574,337,511,848,0.37878788,0.34090909,0.28030303,0.1969697,0.39393939,0.40909091,"Adrian Houser",12718,605288
"Shaun Anderson","SFG",0.30612244897959184,1.55,0.31081081,0.418918918,0.27027027,0.1,0.175,271,438,709,0.46753247,0.33116883,0.2012987,0.16233766,0.42857143,0.40909091,"Shaun Anderson",19453,641312
"Scott Barlow","KCR",0.39705882352941174,1.318181818,0.260869565,0.420289855,0.318840579,0.09090909,0.136363636,183,325,508,0.3943662,0.35211268,0.25352113,0.15492958,0.43661972,0.4084507,"Scott Barlow",14993,605130
"Germán Márquez","COL",0.2938775510204082,1.5,0.23828125,0.45703125,0.3046875,0.051282051,0.192307692,454,855,1309,0.31923077,0.41153846,0.26923077,0.11538462,0.47692308,0.40769231,"German Marquez",15038,608566
"Derek Law","TOR",0.30120481927710846,1.25,0.258823529,0.411764705,0.329411764,0.071428571,0.107142857,231,334,565,0.43023256,0.37209302,0.19767442,0.23255814,0.36046512,0.40697674,"Derek Law",13133,571882
"Wily Peralta","KCR",0.2830188679245283,0.777777777,0.186440677,0.355932203,0.457627118,0.222222222,0.222222222,130,183,313,0.42372881,0.28813559,0.28813559,0.13559322,0.45762712,0.40677966,"Wily Peralta",7738,503449
"Mike Leake","- - -",0.3194029850746269,1.948979591,0.181303116,0.541076487,0.277620396,0.061224489,0.193877551,536,1115,1651,0.45480226,0.33898305,0.20621469,0.15819209,0.43502825,0.40677966,"Mike Leake",10130,502190
"Diego Castillo","TBR",0.36666666666666664,1.526315789,0.25,0.453125,0.296875,0.157894736,0.210526315,154,264,418,0.46875,0.296875,0.234375,0.09375,0.5,0.40625,"Diego Castillo",17496,650895
"Frankie Montas","OAK",0.31343283582089554,1.078431372,0.231884057,0.398550724,0.369565217,0.156862745,0.078431372,292,530,822,0.42028986,0.28985507,0.28985507,0.11594203,0.47826087,0.4057971,"Frankie Montas",14309,593423
"Marco Gonzales","SEA",0.313953488372093,1.4,0.191011235,0.471910112,0.337078651,0.116666666,0.133333333,278,571,849,0.41111111,0.38888889,0.2,0.17222222,0.42222222,0.40555556,"Marco Gonzales",15467,594835
"Walker Buehler","LAD",0.28451882845188287,1.3875,0.220408163,0.453061224,0.326530612,0.0625,0.1,473,1013,1486,0.34817814,0.4048583,0.24696356,0.15789474,0.43724696,0.4048583,"Walker Buehler",19374,621111
"Jeff Samardzija","SFG",0.248,0.616,0.237735849,0.290566037,0.471698113,0.056,0.136,601,1009,1610,0.44194757,0.31086142,0.24719101,0.11985019,0.47565543,0.40449438,"Jeff Samardzija",3254,502188
"Jimmy Yacabonis","BAL",0.27906976744186046,0.541666666,0.212765957,0.276595744,0.510638297,0.083333333,0.166666666,120,149,269,0.34042553,0.53191489,0.12765957,0.08510638,0.5106383,0.40425532,"Jimmy Yacabonis",15157,642231
"Jason Vargas","- - -",0.3020833333333333,1.272727272,0.21875,0.4375,0.34375,0.181818181,0.09090909,211,333,544,0.61616162,0.25252525,0.13131313,0.11111111,0.48484848,0.4040404,"Jason Vargas",8044,450306
"Emilio Pagán","TBR",0.1956521739130435,0.464285714,0.211538461,0.25,0.538461538,0.142857142,0.214285714,128,261,389,0.48076923,0.26923077,0.25,0.19230769,0.40384615,0.40384615,"Emilio Pagan",14771,641941
"Tim Melville","COL",0.2641509433962264,0.8,0.210526315,0.350877192,0.438596491,0.08,0.16,123,203,326,0.43859649,0.31578947,0.24561404,0.14035088,0.45614035,0.40350877,"Tim Melville",9149,543532
"José Suarez","LAA",0.25925925925925924,0.483870967,0.192982456,0.263157894,0.543859649,0.129032258,0.096774193,153,231,384,0.35087719,0.29824561,0.35087719,0.14035088,0.45614035,0.40350877,"Jose Suarez",19911,660761
"Jeremy Jeffress","MIL",0.32857142857142857,2.352941176,0.208333333,0.555555555,0.236111111,0,0.117647058,123,246,369,0.31944444,0.44444444,0.23611111,0.15277778,0.44444444,0.40277778,"Jeremy Jeffress",9490,502026
"Cam Bedrosian","LAA",0.21518987341772153,1.76,0.158536585,0.536585365,0.304878048,0.08,0.12,217,328,545,0.45121951,0.29268293,0.25609756,0.13414634,0.46341463,0.40243902,"Cam Bedrosian",13360,592135
"Nick Kingham","- - -",0.3764705882352941,1.228571428,0.133333333,0.477777777,0.388888888,0.028571428,0.2,185,317,502,0.4673913,0.25,0.2826087,0.18478261,0.41304348,0.40217391,"Nick Kingham",11694,592468
"Carlos Estévez","COL",0.30927835051546393,0.902439024,0.227722772,0.366336633,0.405940594,0.048780487,0.121951219,199,332,531,0.3627451,0.35294118,0.28431373,0.16666667,0.43137255,0.40196078,"Carlos Estevez",14542,608032
"Nick Pivetta","PHI",0.28346456692913385,1.288888888,0.237037037,0.429629629,0.333333333,0.066666666,0.222222222,320,482,802,0.37226277,0.34306569,0.28467153,0.20437956,0.39416058,0.40145985,"Nick Pivetta",15454,601713
"Trevor Richards","- - -",0.2865853658536585,0.816901408,0.23668639,0.343195266,0.420118343,0.112676056,0.112676056,375,600,975,0.35465116,0.36627907,0.27906977,0.14534884,0.45348837,0.40116279,"Trevor Richards",19309,670950
"Mike Fiers","OAK",0.2706766917293233,1.077669902,0.216117216,0.406593406,0.377289377,0.126213592,0.106796116,467,898,1365,0.41516245,0.30685921,0.27797834,0.15162455,0.44765343,0.40072202,"Mike Fiers",7754,571666
"Brandon Workman","BOS",0.22033898305084745,2.357142857,0.216666666,0.55,0.233333333,0,0.071428571,231,325,556,0.46666667,0.3,0.23333333,0.15,0.45,0.4,"Brandon Workman",11428,519443
"Ross Stripling","LAD",0.3023255813953488,2.28125,0.204545454,0.553030303,0.242424242,0.09375,0.1875,259,498,757,0.43703704,0.34074074,0.22222222,0.16296296,0.43703704,0.4,"Ross Stripling",13273,548389
"Zack Godley","- - -",0.32167832167832167,1.245283018,0.206666666,0.44,0.353333333,0.056603773,0.132075471,296,524,820,0.44666667,0.30666667,0.24666667,0.18,0.42,0.4,"Zack Godley",14862,643327
"Kevin McCarthy","KCR",0.30120481927710846,2,0.214285714,0.523809523,0.261904761,0.09090909,0.09090909,146,221,367,0.41176471,0.38823529,0.2,0.21176471,0.38823529,0.4,"Kevin McCarthy",15240,641838
"Raisel Iglesias","CIN",0.27941176470588236,0.733333333,0.287671232,0.301369863,0.410958904,0.033333333,0.233333333,164,308,472,0.42666667,0.28,0.29333333,0.18666667,0.41333333,0.4,"Raisel Iglesias",17130,628452
"Griffin Canning","LAA",0.22321428571428573,0.979166666,0.181034482,0.405172413,0.413793103,0.041666666,0.166666666,306,467,773,0.30833333,0.45833333,0.23333333,0.19166667,0.40833333,0.4,"Griffin Canning",19867,656288
"Erick Fedde","WSN",0.3464566929133858,1.96875,0.27480916,0.48091603,0.244274809,0.09375,0.1875,258,380,638,0.39097744,0.33082707,0.27819549,0.19548872,0.40601504,0.39849624,"Erick Fedde",17425,607200
"Eric Lauer","SDP",0.36065573770491804,1.375,0.246031746,0.436507936,0.317460317,0.05,0.15,221,375,596,0.390625,0.3359375,0.2734375,0.1796875,0.421875,0.3984375,"Eric Lauer",19316,641778
"Daniel Hudson","- - -",0.22105263157894736,0.88095238,0.168421052,0.389473684,0.442105263,0.095238095,0.071428571,198,346,544,0.37755102,0.32653061,0.29591837,0.19387755,0.40816327,0.39795918,"Daniel Hudson",7146,543339
"Domingo Germán","NYY",0.2696078431372549,0.727272727,0.233183856,0.322869955,0.443946188,0.121212121,0.202020202,441,831,1272,0.4375,0.29464286,0.26785714,0.20089286,0.40178571,0.39732143,"Domingo German",17149,593334
"Robbie Erlin","SDP",0.4225352112676056,1.55,0.28169014,0.436619718,0.28169014,0.1,0.1,142,259,401,0.34246575,0.47945205,0.17808219,0.19178082,0.4109589,0.39726027,"Robbie Erlin",10354,572362
"Casey Sadler","- - -",0.2463768115942029,1.681818181,0.144927536,0.536231884,0.318840579,0.09090909,0.181818181,139,218,357,0.52054795,0.36986301,0.10958904,0.15068493,0.45205479,0.39726027,"Casey Sadler",11209,594987
"Nestor Cortes","NYY",0.4032258064516129,1.12,0.220588235,0.411764705,0.367647058,0.12,0.24,143,277,420,0.35294118,0.36764706,0.27941176,0.20588235,0.39705882,0.39705882,"Nestor Cortes",17874,641482
"Brandon Kintzler","CHC",0.1935483870967742,1.55,0.177419354,0.5,0.322580645,0.15,0.05,124,203,327,0.3968254,0.28571429,0.31746032,0.12698413,0.47619048,0.3968254,"Brandon Kintzler",9939,445213
"Kevin Gausman","- - -",0.3389830508474576,1.358974358,0.245901639,0.434426229,0.319672131,0.025641025,0.205128205,295,523,818,0.36507937,0.38888889,0.24603175,0.11111111,0.49206349,0.3968254,"Kevin Gausman",14107,592332
"Jaime Barria","LAA",0.2909090909090909,0.956521739,0.210526315,0.385964912,0.403508771,0.04347826,0.130434782,298,429,727,0.42241379,0.34482759,0.23275862,0.10344828,0.5,0.39655172,"Jaime Barria",18356,642545
"Sean Reid-Foley","TOR",0.32608695652173914,0.652173913,0.208333333,0.3125,0.479166666,0,0.086956521,119,197,316,0.35416667,0.41666667,0.22916667,0.14583333,0.45833333,0.39583333,"Sean Reid-Foley",17034,656887
"Wilmer Font","- - -",0.3076923076923077,0.888888888,0.209302325,0.372093023,0.418604651,0.027777777,0.222222222,241,409,650,0.44186047,0.31395349,0.24418605,0.12790698,0.47674419,0.39534884,"Wilmer Font",5257,521655
"Anthony Swarzak","- - -",0.3684210526315789,1.1875,0.186046511,0.441860465,0.372093023,0.125,0.3125,143,213,356,0.51162791,0.27906977,0.20930233,0.09302326,0.51162791,0.39534884,"Anthony Swarzak",7466,461872
"Alec Mills","CHC",0.3902439024390244,1.384615384,0.279069767,0.418604651,0.302325581,0.076923076,0.153846153,99,160,259,0.39534884,0.41860465,0.18604651,0.13953488,0.46511628,0.39534884,"Alec Mills",13834,621219
"Michel Baez","SDP",0.2,0.823529411,0.279069767,0.325581395,0.395348837,0.117647058,0.176470588,110,143,253,0.41860465,0.27906977,0.30232558,0.23255814,0.37209302,0.39534884,"Michel Baez",20100,673258
"Yefry Ramírez","- - -",0.4,1.363636363,0.1875,0.46875,0.34375,0,0.272727272,95,134,229,0.51515152,0.3030303,0.18181818,0.18181818,0.42424242,0.39393939,"Yefry Ramirez",15655,606162
"Julio Teheran","ATL",0.25,0.769230769,0.190954773,0.351758793,0.457286432,0.098901098,0.098901098,546,745,1291,0.39800995,0.34328358,0.25870647,0.17412935,0.43283582,0.39303483,"Julio Teheran",6797,527054
"Jake McGee","COL",0.24528301886792453,0.8,0.181818181,0.363636363,0.454545454,0.12,0.12,99,175,274,0.5,0.23214286,0.26785714,0.23214286,0.375,0.39285714,"Jake McGee",7550,459429
"Sean Manaea","OAK",0.25925925925925924,4,0.23076923,0.615384615,0.153846153,0.5,0.25,54,102,156,0.35714286,0.46428571,0.17857143,0.14285714,0.46428571,0.39285714,"Sean Manaea",15873,640455
"Chad Sobotka","ATL",0.4444444444444444,2.142857142,0.214285714,0.535714285,0.25,0,0.142857142,76,134,210,0.35714286,0.39285714,0.25,0.14285714,0.46428571,0.39285714,"Chad Sobotka",17470,656977
"Sandy Alcantara","MIA",0.27044025157232704,1.0703125,0.19939577,0.41389728,0.386706948,0.078125,0.125,634,1065,1699,0.39520958,0.36526946,0.23952096,0.15868263,0.4491018,0.39221557,"Sandy Alcantara",18684,645261
"Noé Ramirez","LAA",0.22727272727272727,0.647058823,0.188405797,0.318840579,0.492753623,0.176470588,0.088235294,124,241,365,0.46376812,0.30434783,0.23188406,0.17391304,0.43478261,0.39130435,"Noe Ramirez",12800,598287
"Blake Snell","TBR",0.46511627906976744,1.8,0.377777777,0.4,0.222222222,0.3,0.3,110,195,305,0.43478261,0.30434783,0.26086957,0.15217391,0.45652174,0.39130435,"Blake Snell",13543,605483
"Brian Johnson","BOS",0.26666666666666666,0.727272727,0.155555555,0.355555555,0.488888888,0.09090909,0.045454545,97,144,241,0.43478261,0.41304348,0.15217391,0.04347826,0.56521739,0.39130435,"Brian Johnson",14272,598271
"Alex McRae","PIT",0.34146341463414637,1.052631578,0.152173913,0.434782608,0.413043478,0.052631578,0.263157894,93,147,240,0.39130435,0.30434783,0.30434783,0.13043478,0.47826087,0.39130435,"Alex McRae",16317,656725
"Elvis Luciano","TOR",0.27906976744186046,1.25,0.217391304,0.434782608,0.347826086,0,0.1875,143,163,306,0.39130435,0.43478261,0.17391304,0.02173913,0.58695652,0.39130435,"Elvis Luciano",20632,672773
"José Berríos","MIN",0.2978723404255319,0.94214876,0.186851211,0.394463667,0.418685121,0.140495867,0.099173553,506,1080,1586,0.37755102,0.32312925,0.29931973,0.18027211,0.42857143,0.39115646,"Jose Berrios",14168,621244
"Pablo López","MIA",0.34545454545454546,1.464285714,0.197674418,0.476744186,0.325581395,0.125,0.160714285,343,580,923,0.40804598,0.28735632,0.3045977,0.16091954,0.44827586,0.3908046,"Pablo Lopez",17085,641154
"Nick Anderson","- - -",0.4,0.625,0.38095238,0.238095238,0.38095238,0.083333333,0.166666666,173,351,524,0.359375,0.3125,0.328125,0.1875,0.421875,0.390625,"Nick Anderson",18337,623433
"Sam Gaviglio","TOR",0.3050847457627119,1.040816326,0.180327868,0.418032786,0.401639344,0.081632653,0.102040816,222,387,609,0.47154472,0.26829268,0.2601626,0.13821138,0.47154472,0.3902439,"Sam Gaviglio",12778,543208
"Daniel Stumpf","DET",0.3076923076923077,1.066666666,0.225,0.4,0.375,0.066666666,0.133333333,75,149,224,0.31707317,0.34146341,0.34146341,0.09756098,0.51219512,0.3902439,"Daniel Stumpf",13780,621385
"Dereck Rodríguez","SFG",0.25190839694656486,1.076923076,0.217391304,0.405797101,0.376811594,0.038461538,0.192307692,314,479,793,0.35460993,0.36170213,0.28368794,0.16312057,0.44680851,0.39007092,"Dereck Rodriguez",14509,605446
"Jairo Díaz","COL",0.26666666666666666,2.15,0.171052631,0.565789473,0.263157894,0.15,0.1,160,265,425,0.37662338,0.32467532,0.2987013,0.14285714,0.46753247,0.38961039,"Jairo Diaz",12774,545064
"Max Scherzer","WSN",0.34759358288770054,0.9375,0.217171717,0.378787878,0.404040404,0.075,0.1375,444,891,1335,0.43939394,0.3030303,0.25757576,0.14141414,0.46969697,0.38888889,"Max Scherzer",3137,453286
"Ryan Brasier","BOS",0.25757575757575757,0.628571428,0.197183098,0.309859154,0.492957746,0.085714285,0.171428571,170,274,444,0.5,0.375,0.125,0.22222222,0.38888889,0.38888889,"Ryan Brasier",5615,518489
"Mike Foltynewicz","ATL",0.23376623376623376,0.688311688,0.197530864,0.327160493,0.475308641,0.077922077,0.142857142,321,546,867,0.41212121,0.37575758,0.21212121,0.15757576,0.45454545,0.38787879,"Mike Foltynewicz",10811,592314
"Liam Hendriks","OAK",0.3723404255319149,0.704545454,0.226804123,0.319587628,0.453608247,0.068181818,0.09090909,224,427,651,0.2755102,0.42857143,0.29591837,0.15306122,0.45918367,0.3877551,"Liam Hendriks",3548,521230
"Adam Warren","SDP",0.2,2.142857142,0.29032258,0.483870967,0.225806451,0,0.142857142,97,123,220,0.58064516,0.19354839,0.22580645,0.09677419,0.51612903,0.38709677,"Adam Warren",9029,476589
"Yimi García","LAD",0.12727272727272726,0.472222222,0.13114754,0.278688524,0.590163934,0.111111111,0.194444444,135,238,373,0.33870968,0.32258065,0.33870968,0.16129032,0.4516129,0.38709677,"Yimi Garcia",12095,554340
"Matt Strahm","SDP",0.32954545454545453,1.085714285,0.215053763,0.40860215,0.376344086,0.085714285,0.142857142,157,342,499,0.39784946,0.38709677,0.21505376,0.20430108,0.40860215,0.38709677,"Matt Strahm",13799,621381
"Tanner Scott","BAL",0.2413793103448276,1.857142857,0.354838709,0.419354838,0.225806451,0,0.285714285,88,136,224,0.35483871,0.38709677,0.25806452,0.09677419,0.51612903,0.38709677,"Tanner Scott",17586,656945
"Aaron Brooks","- - -",0.3,1.433333333,0.184357541,0.480446927,0.33519553,0.05,0.183333333,395,614,1009,0.40331492,0.35359116,0.24309392,0.13812155,0.47513812,0.38674033,"Aaron Brooks",12272,605156
"Tyler Skaggs","LAA",0.2545454545454545,0.576923076,0.267857142,0.267857142,0.464285714,0.038461538,0.076923076,100,205,305,0.40350877,0.33333333,0.26315789,0.14035088,0.47368421,0.38596491,"Tyler Skaggs",10190,572140
"Asher Wojciechowski","BAL",0.2616822429906542,0.759259259,0.181034482,0.353448275,0.465517241,0.055555555,0.185185185,258,442,700,0.54700855,0.28205128,0.17094017,0.14529915,0.47008547,0.38461538,"Asher Wojciechowski",10836,592879
"Chris Martin","- - -",0.25,2.176470588,0.169230769,0.569230769,0.261538461,0,0.294117647,126,288,414,0.44615385,0.27692308,0.27692308,0.21538462,0.4,0.38461538,"Chris Martin",11847,455119
"Daniel Ponce de Leon","STL",0.28205128205128205,0.842105263,0.102564102,0.41025641,0.487179487,0.105263157,0,152,237,389,0.25641026,0.51282051,0.23076923,0.25641026,0.35897436,0.38461538,"Daniel Ponce de Leon",16110,594965
"Ross Detwiler","CHW",0.25,2,0.13559322,0.576271186,0.288135593,0,0.235294117,83,161,244,0.48333333,0.33333333,0.18333333,0.15,0.46666667,0.38333333,"Ross Detwiler",2859,446321
"John Brebbia","STL",0.2982456140350877,0.46875,0.216666666,0.25,0.533333333,0.09375,0.09375,157,281,438,0.35,0.33333333,0.31666667,0.16666667,0.45,0.38333333,"John Brebbia",12777,605154
"Josh A. Smith","BOS",0.30952380952380953,1.428571428,0.260869565,0.434782608,0.304347826,0,0.357142857,110,151,261,0.55319149,0.27659574,0.17021277,0.19148936,0.42553191,0.38297872,"Josh A. Smith",10946,595001
"Michael Wacha","STL",0.2907801418439716,1.367346938,0.22147651,0.449664429,0.32885906,0.040816326,0.163265306,345,539,884,0.56375839,0.24161074,0.19463087,0.10738255,0.51006711,0.38255034,"Michael Wacha",14078,608379
"Blake Parker","- - -",0.3013698630136986,1.038461538,0.283783783,0.364864864,0.351351351,0.038461538,0.115384615,173,287,460,0.34210526,0.38157895,0.27631579,0.18421053,0.43421053,0.38157895,"Blake Parker",5224,453284
"Dan Otero","CLE",0.2926829268292683,1.133333333,0.238095238,0.404761904,0.357142857,0,0.066666666,54,102,156,0.30952381,0.35714286,0.33333333,0.07142857,0.54761905,0.38095238,"Dan Otero",7385,519096
"Yusmeiro Petit","OAK",0.22340425531914893,0.725,0.28125,0.302083333,0.416666666,0.075,0.15,176,344,520,0.4,0.45,0.15,0.14,0.48,0.38,"Yusmeiro Petit",4020,433589
"Hector Velázquez","BOS",0.25675675675675674,0.605263157,0.227848101,0.29113924,0.481012658,0.052631578,0.131578947,207,275,482,0.40506329,0.3164557,0.27848101,0.24050633,0.37974684,0.37974684,"Hector Velazquez",19341,584171
"Lance Lynn","TEX",0.33226837060702874,1.120689655,0.219047619,0.412698412,0.368253968,0.077586206,0.051724137,694,1173,1867,0.37304075,0.36363636,0.26332288,0.15047022,0.47021944,0.37931034,"Lance Lynn",2520,458681
"Will Smith","SFG",0.35714285714285715,1.222222222,0.310344827,0.379310344,0.310344827,0.111111111,0.111111111,86,208,294,0.34482759,0.44827586,0.20689655,0.24137931,0.37931034,0.37931034,"Will Smith",8048,519293
"Michael Soroka","ATL",0.3053097345132743,1.737704918,0.270742358,0.462882096,0.266375545,0.147540983,0.147540983,369,686,1055,0.41702128,0.32340426,0.25957447,0.15744681,0.46382979,0.3787234,"Michael Soroka",18383,647336
